Year	Month	Day	mean	stddev
2014	1	8	140.15502508297664	60.90672220102953
2014	1	9	114.4343146937536	57.4416743447097
2014	1	10	122.6477260742706	59.58090077941381
2014	1	11	135.20343078672232	62.80005222960758
2014	1	12	189.52037539729767	70.68807224606248
2014	1	13	180.14773661939265	68.39965434882015
2014	1	14	164.20925483014258	66.78932735507979
2014	1	15	171.7973799859886	66.8336864786369
2014	1	16	162.8019062278371	66.43769505726854
2014	1	17	159.467961676745	66.7361474366065
2014	1	18	158.24656583203105	65.92320492385578
2014	1	19	157.3578874791379	65.4811508489009
2014	1	20	157.08079152048444	65.10372236509195
2014	1	21	157.95924899401558	65.41466814698326
2014	1	22	156.40766386483716	64.1695611217199
2014	1	23	155.95517905334805	63.670952022040915
2014	1	24	151.6408542984637	62.96813113778279
2014	1	25	148.91204577295423	62.30750546876431
2014	1	26	151.84644936954945	63.7078472303724
2014	1	27	154.61395408279535	64.1591008320447
2014	1	28	155.3174196374592	64.58782185719022
2014	1	29	151.7108648874335	63.6121527822129
2014	1	30	151.26649864844478	63.676452485138505
2014	1	31	149.49958888573548	63.42705402452219
2014	2	1	153.20995897660487	64.18559016462704
2014	2	2	155.75503065793419	64.61766635223037
2014	2	3	162.97923133996616	65.91861732049261
2014	2	4	157.6115550323196	65.30461281299868
2014	2	5	157.81889775688506	64.73628941835402
2014	2	6	157.58326546675409	64.77150115998055
2014	2	7	157.46578758360576	64.7056864268623
2014	2	8	157.69382820385687	64.52624070004491
2014	2	9	157.4500302073007	64.47617925071994
2014	2	10	157.32081135395748	64.55765564869158
2014	2	11	157.7111610005807	64.43730660962314
2014	2	12	157.87688224930912	64.42845524495412
2014	2	13	157.19071415308457	64.3057522704113
2014	2	14	157.2179234106579	64.42143416598269
2014	2	15	157.17643878968175	64.55685241844174
2014	2	16	157.9707375934362	64.91890452208958
2014	2	17	158.50359192067822	64.92811447560129
2014	2	18	159.08077852007813	64.69221093889136
2014	2	19	159.28896877423838	64.87108536429196
2014	2	20	159.3365087752213	64.87974315599753
2014	2	21	159.1811376411045	64.87843601185683
2014	2	22	157.68730564694704	64.63430763117114
2014	2	23	158.47545896470885	64.85574951041332
2014	2	24	159.2115659964315	65.06146938112431
2014	2	25	159.53754074289276	65.20017651435064
2014	2	26	159.7164568483728	64.70728823360287
2014	2	27	159.75502497255445	64.19917316232572
2014	2	28	159.93379369686897	63.81397646176885
2014	3	1	160.0267338653985	63.724688930180584
2014	3	2	160.39425279436395	63.93961966354329
2014	3	3	161.19131829723153	64.20741144788371
2014	3	4	160.37381273136376	63.87937271510398
2014	3	5	160.0685247526459	63.764828338144355
2014	3	6	160.51421778595966	63.83001450768038
2014	3	7	159.40111167174362	63.82240486643231
2014	3	8	166.39335870549937	66.29212520364214
2014	3	9	160.71590901669003	63.70808121029359
2014	3	10	161.30931595464597	63.68852661767884
2014	3	11	162.30822085280874	63.94780396964321
2014	3	12	174.12864365165257	67.83315960451722
2014	3	13	163.9559098948448	63.50465028635337
2014	3	14	158.97634363118206	63.22591724247037
2014	3	15	160.4920465924382	63.77053296812447
2014	3	16	178.709061455795	64.57484866132529
2014	3	17	162.7567522535781	63.41798320769224
2014	3	18	161.9615881893112	62.670109755551536
2014	3	19	172.05558974215273	64.69955220658652
2014	3	20	168.72698275019755	63.76226715244611
2014	3	21	169.8635911418583	63.88896258460414
2014	3	22	161.4382738945818	62.58679951857183
2014	3	23	171.14987451948656	63.10558653166676
2014	3	24	165.04241293376174	62.3503725343912
2014	3	25	161.0354839746487	62.62957458363297
2014	3	26	170.7368151552765	66.66250682360379
2014	3	27	160.6986564357913	61.94559851784148
2014	3	28	170.19380928817438	64.7569992478445
2014	3	29	172.86780485181035	65.05440220295172
2014	3	30	184.78800542913154	68.1197378604996
2014	3	31	163.38883549110443	62.55139556414121
2014	4	1	157.3881473795552	61.19945626795426
2014	4	2	195.47536402453295	73.14895333470743
2014	4	3	193.2845807600322	71.55316555689998
2014	4	4	197.3009956877102	72.75638302000816
2014	4	5	182.84790089179393	67.04070887566472
2014	4	6	174.27507485665825	64.69217493642027
2014	4	7	193.3971575882016	69.20465973194158
2014	4	8	196.22500615421848	67.66928126283555
2014	4	9	209.62605211107396	67.11885447165626
2014	4	10	211.1828268567935	63.17123075253937
2014	4	11	224.81740682848624	66.88113785156213
2014	4	12	264.821998434869	71.55770108863047
2014	4	13	289.8200373101398	75.45002268336164
2014	4	14	292.93360276075214	75.82349313746472
2014	4	15	349.8997737527195	88.22856791596386
2014	4	16	373.4127498616938	93.32509095398798
2014	4	17	274.9930564249003	72.53837053987621
2014	4	18	255.62720967336605	75.08944020882818
2014	4	19	254.1070880719609	75.8688325425133
2014	4	20	281.05471675953453	79.25050904101086
2014	4	21	291.4486590256987	81.01972683774295
2014	4	22	301.15511161440554	82.27026646400353
2014	4	23	308.42226337440724	79.95888570917617
2014	4	24	317.22921099640405	81.86241495583565
2014	4	25	301.3538120380467	82.79746215170881
2014	4	26	319.285874285437	83.91686201704574
2014	4	27	295.6308335132691	79.67851027833758
2014	4	28	299.2629773884804	79.7820942875411
2014	4	29	315.8909254030398	84.19269156863902
2014	4	30	299.60378469015126	80.9481403391193
2014	5	1	272.07178523439296	78.3495085139424
2014	5	2	309.99152233091485	82.54752760049591
2014	5	3	350.8737751623265	88.31154497144536
2014	5	4	359.69404084178365	88.27288485085073
2014	5	5	344.1248233048068	86.88725796386223
2014	5	6	349.1528817471508	87.74352517771821
2014	5	7	352.0127467008042	87.45523581877026
2014	5	8	368.349827807162	90.10896392342296
2014	5	9	390.5703029322363	90.84803101334633
2014	5	10	376.13591277812844	91.24072726824815
2014	5	11	436.68799800754334	103.17295660699008
2014	5	12	464.9405030541388	108.66875444128466
2014	5	13	489.3609083165811	109.71251672623964
2014	5	14	440.97601544539214	101.48088456004271
2014	5	15	438.45543735100864	99.84303349431444
2014	5	16	468.9215622433566	107.42247623391027
2014	5	17	489.55581431258133	113.52989708000497
2014	5	18	505.76887343057626	111.24397838163041
2014	5	19	443.50835665329214	101.72139576188425
2014	5	20	435.9975625316105	101.02697725872012
2014	5	21	455.8171217547293	100.88864717593172
2014	5	22	474.19205485807777	103.52754613134566
2014	5	23	456.33903232852595	101.74114932829232
2014	5	24	447.12151511794906	100.78138687695696
2014	5	25	433.4883370352894	96.41731507158454
2014	5	26	459.1630933016247	103.65792811250265
2014	5	27	483.0144650740563	106.97400367292491
2014	5	28	494.5858149370784	110.4978137409921
2014	5	29	417.9122568502078	97.60544793915173
2014	5	30	416.2576918703777	95.77696802817393
2014	5	31	434.1978642398569	98.53019354887493
2014	6	1	434.0139348823578	99.46524022927912
2014	6	2	450.0929416092112	101.38059099472726
2014	6	3	477.0974194423603	106.57405353291878
2014	6	4	513.7936321343891	115.1291057376232
2014	6	5	512.1164973757426	114.65898480410615
2014	6	6	501.62459748152696	112.36420348794094
2014	6	7	492.16060147147357	110.34906854467964
2014	6	8	509.1582344687765	113.92908328313555
2014	6	9	540.5508911615059	122.53489198606141
2014	6	10	532.8459593609796	119.49637754714136
2014	6	11	539.3343009935379	119.39125106753909
2014	6	12	518.8036233968539	115.58253209663005
2014	6	13	495.6115208011863	109.75545862062273
2014	6	14	505.7688243262074	112.20961633230624
2014	6	15	513.8605437586358	114.26757153511579
2014	6	16	501.18611034292235	109.4791107281357
2014	6	17	523.2094325173861	117.3642147201462
2014	6	18	554.5993708757218	121.82126386865893
2014	6	19	592.7301121919493	134.40922637582997
2014	6	20	584.746263749344	131.0538018584576
2014	6	21	546.0018215948782	119.95168302678823
2014	6	22	520.2230878290386	114.47281354807109
2014	6	23	524.0996038383715	114.92773699865872
2014	6	24	543.0102967320189	120.96475443884104
2014	6	25	556.4482804756628	123.18155649538795
2014	6	26	585.6896375562662	130.31319430287408
2014	6	27	618.86737767196	139.37233908536973
2014	6	28	596.9435027171493	131.64362967350993
2014	6	29	595.5421843727227	130.98771899444338
2014	6	30	606.7749341000624	133.72357829404368
2014	7	1	617.6564138800084	136.471608010767
2014	7	2	645.7434109502212	144.22669099067915
